@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12}

@data
7374,'2018/02/09 22:51:43:825',48,375.033813,400.729065,44.853119,283.780853,426.64801,43.516178,265.618561,432.802917,43.184654,240.220978,437.639679,47.335747,207.232162,431.824707,45.77383,11
7375,'2018/02/09 22:51:43:875',48,376.987366,399.477966,44.858345,285.837036,426.253845,43.132996,267.451782,432.288757,42.886692,243.786911,437.845428,46.582981,212.612045,431.338257,45.303642,11
7376,'2018/02/09 22:51:43:925',48,380.862518,398.088043,44.812576,289.933746,425.616852,43.039753,271.31311,431.574097,42.833977,249.220291,437.809692,45.822239,219.236526,430.755951,45.056099,11
7377,'2018/02/09 22:51:43:975',48,386.024292,396.817871,44.837189,295.245514,424.783325,43.157383,276.170532,430.690826,42.929672,255.761063,437.112427,45.346771,228.023483,429.697632,44.853218,11
7378,'2018/02/09 22:51:44:025',48,393.598877,395.192841,44.863213,302.999969,422.895203,43.100624,283.857941,428.727692,42.961838,264.152039,435.32373,44.738262,238.147247,427.468201,44.576351,11
7379,'2018/02/09 22:51:44:076',48,400.632141,394.010529,44.9174,309.917358,421.56665,43.052216,290.797913,427.382233,42.953625,271.719116,434.133057,44.553703,246.617584,426.094116,44.509476,11
7380,'2018/02/09 22:51:44:125',48,410.302277,392.789093,45.180378,320.328278,420.124451,43.153427,301.185608,425.938568,43.100834,282.714966,432.631348,44.754402,258.121643,424.462646,44.754204,11
7381,'2018/02/09 22:51:44:174',48,419.098206,392.177673,45.345226,328.474121,418.810303,43.177635,309.292542,424.512207,43.194473,290.914948,431.112183,44.899822,266.84024,422.708496,44.899891,11
7382,'2018/02/09 22:51:44:224',48,430.266022,391.118896,45.97736,339.769897,417.748016,43.643105,320.683044,423.510529,43.689125,302.731445,430.323334,45.357109,279.061829,421.865875,45.397091,11
7383,'2018/02/09 22:51:44:275',48,438.051117,390.382446,46.440739,347.752014,416.952576,43.89957,329.266327,423.431183,44.112022,311.121826,429.625244,45.708763,287.84375,421.080139,45.714287,11
7384,'2018/02/09 22:51:44:325',48,446.311218,389.443939,46.895786,357.331726,418.372925,44.825668,340.945313,425.63208,45.399063,319.032684,427.916626,46.202263,296.167236,419.2005,46.139393,11
7385,'2018/02/09 22:51:44:374',48,454.220673,389.961548,47.50737,365.568848,418.825684,45.462875,348.673065,425.245056,45.911037,326.434448,426.841309,46.638748,304.128174,417.870239,46.486095,11
7386,'2018/02/09 22:51:44:425',48,462.168823,389.94165,48.355793,374.423187,418.55896,46.021748,357.411407,424.742218,46.394672,334.844116,425.961029,47.002804,312.888641,416.892334,46.723053,11
7387,'2018/02/09 22:51:44:475',48,469.969543,390.334534,49.061142,382.774414,418.658356,46.50811,365.878204,424.886688,46.878162,342.833984,425.614563,47.28503,321.122986,416.480194,46.957981,11
7388,'2018/02/09 22:51:44:524',48,482.859131,389.496552,49.821171,396.452148,418.2724,47.196671,379.630737,424.572632,47.512329,356.492157,425.143433,47.885117,334.757874,416.113831,47.526199,11
7389,'2018/02/09 22:51:44:575',48,494.595673,389.973938,50.069363,407.582703,418.386597,47.450508,390.73645,424.568604,47.810558,367.594574,424.854706,48.174129,346.353027,415.707153,47.776321,11
7390,'2018/02/09 22:51:44:624',48,505.443665,390.944427,50.250946,417.917145,418.896179,47.57745,401.067871,425.043213,47.926704,377.658203,425.010956,48.134956,356.719452,415.756958,47.75584,11
7391,'2018/02/09 22:51:44:674',48,514.819092,391.551086,50.147678,427.027588,419.48407,47.907978,410.031921,425.473206,48.176605,386.471893,425.251495,48.341007,365.423187,416.018585,48.00946,11
7392,'2018/02/09 22:51:44:725',48,524.993225,391.449585,50.146103,437.630798,419.445801,48.177402,420.609528,425.405548,48.427116,396.803833,425.103516,48.508102,375.548279,415.962463,48.209759,11
7393,'2018/02/09 22:51:44:775',48,534.798523,390.91153,50.432423,448.638977,419.203003,48.638397,431.555084,425.202454,48.751362,407.431824,424.943176,48.749447,385.906586,415.974274,48.472439,11
7394,'2018/02/09 22:51:44:828',48,541.568359,389.94696,50.673355,455.596924,418.194336,48.892639,438.441772,424.178711,48.939369,414.140594,423.863617,48.881672,392.514923,414.955444,48.563892,11
7395,'2018/02/09 22:51:44:875',48,549.150513,389.267578,50.852943,462.868103,417.284943,49.026379,445.723663,423.200836,49.081203,421.096741,422.798462,49.001328,399.06778,413.972107,48.760136,11
7396,'2018/02/09 22:51:44:924',48,554.41394,388.662109,50.872406,468.013641,416.351227,49.026783,450.911682,422.258179,49.17292,425.953217,421.839355,49.02182,403.576691,413.196075,48.760479,11
7397,'2018/02/09 22:51:44:975',48,560.646729,388.208557,50.969643,474.004333,415.148651,48.93013,457.349579,420.727417,49.499012,431.391937,420.25238,49.053661,408.583832,411.932037,48.707569,11
7398,'2018/02/09 22:51:45:026',48,567.416382,387.388306,51.057224,481.894379,414.713898,49.210018,465.292877,419.969788,49.894188,438.516022,419.459351,49.333141,414.92038,411.558105,48.865433,11
7399,'2018/02/09 22:51:45:074',48,575.425659,386.903076,51.332104,489.401611,413.820923,49.778122,472.244171,418.829193,50.349075,445.221375,417.920807,49.841759,420.969849,409.927307,49.358051,11
7400,'2018/02/09 22:51:45:125',48,582.272095,386.488312,51.416809,495.790009,413.225952,49.954956,478.501312,418.016846,50.577324,451.441986,417.039154,50.086246,426.96994,409.021057,49.61829,11
7401,'2018/02/09 22:51:45:176',48,591.227661,385.933533,51.467617,504.82428,412.391083,50.223808,486.833527,416.931152,50.682659,460.302429,416.359558,50.460064,435.218109,408.395996,50.125305,11
7402,'2018/02/09 22:51:45:225',48,597.672302,385.653015,51.807098,511.147644,411.205383,50.455338,491.840942,415.768738,50.589195,466.432007,415.980682,50.723148,441.231384,408.466919,50.586136,11
7403,'2018/02/09 22:51:45:276',48,601.622742,385.981415,51.920288,513.134033,410.27243,50.328682,494.346985,415.784088,50.841637,468.582184,415.671082,50.776085,443.306244,408.382874,50.766151,11
7404,'2018/02/09 22:51:45:325',48,605.735596,385.972626,52.081963,516.069641,409.996918,50.444836,497.344818,415.72406,51.009258,471.488953,415.483765,50.851738,446.278778,408.408875,50.981537,11
7405,'2018/02/09 22:51:45:374',48,609.507996,385.782837,52.088959,517.777893,409.087219,50.265213,499.001587,414.962769,50.858124,473.348999,414.690216,50.697281,448.110291,407.810242,50.982613,11
7406,'2018/02/09 22:51:45:424',48,612.526367,385.772339,52.169685,520.293945,408.932312,50.163773,501.626251,414.929016,50.780979,475.830933,414.584412,50.465996,450.122925,407.694427,50.539864,11
7407,'2018/02/09 22:51:45:475',48,614.532837,386.23407,52.193951,521.203491,409.206757,50.156673,502.595459,415.210571,50.726078,476.554688,414.727844,50.234413,450.805328,407.886444,50.222481,11
7408,'2018/02/09 22:51:45:525',48,616.731201,386.834625,52.123688,519.454468,409.582153,50.10149,500.83371,415.433411,50.593704,474.619904,414.76416,49.805649,449.043701,407.870911,49.668507,11
7409,'2018/02/09 22:51:45:576',48,616.328369,387.273926,52.194687,517.48938,409.82605,50.014805,499.363495,415.498688,50.568501,472.935364,414.80368,49.512978,447.349121,407.950287,49.245262,11
7410,'2018/02/09 22:51:45:625',48,617.402954,387.504822,52.156143,516.690186,410.063599,50.276318,499.17157,415.581635,50.747169,472.429993,414.71228,49.524078,446.717377,407.861145,49.110226,11
7411,'2018/02/09 22:51:45:675',48,618.770935,387.666992,52.209026,515.896362,410.276215,50.461418,498.824524,415.692535,50.81089,472.112793,414.611542,49.514164,446.326447,407.758179,48.891815,11
7412,'2018/02/09 22:51:45:725',48,619.277832,387.763702,52.238525,515.045288,410.317871,50.56184,498.304382,415.714935,50.767025,471.734039,414.54184,49.442791,445.961487,407.628265,48.757988,11
7413,'2018/02/09 22:51:45:775',48,618.503113,387.951385,52.285877,513.60022,410.281769,50.48423,497.030914,415.61499,50.650368,470.646423,414.339569,49.27211,445.645996,407.103119,48.568592,11
7414,'2018/02/09 22:51:45:825',48,617.134399,388.382721,52.064213,511.649536,410.371521,50.321564,495.492767,415.519409,50.544838,469.05954,414.11322,49.182388,444.818848,406.540588,48.351593,11
7415,'2018/02/09 22:51:45:875',48,616.941711,388.391418,52.018833,511.075043,410.359009,50.432632,495.236847,415.455017,50.670185,468.685425,413.996338,49.292595,444.918854,406.125061,48.42186,11
7416,'2018/02/09 22:51:45:925',48,616.956238,388.344421,52.020821,510.806305,410.408203,50.514938,495.09201,415.460846,50.664444,468.566284,413.971191,49.25555,445.026703,405.971619,48.436264,11
7417,'2018/02/09 22:51:45:976',48,616.864258,388.304993,52.004276,510.473572,410.409302,50.518478,494.827026,415.435425,50.617977,468.342621,413.899567,49.209335,444.987732,405.803528,48.412582,11
7418,'2018/02/09 22:51:46:025',48,617.088989,388.16748,51.999237,510.266174,410.351746,50.504055,494.658997,415.317841,50.575691,468.236115,413.748566,49.158119,445.119934,405.533783,48.386864,11
7419,'2018/02/09 22:51:46:076',48,617.601074,387.944275,52.029884,510.304077,410.263245,50.509972,494.765167,415.175751,50.55027,468.443115,413.573059,49.12944,445.514954,405.284668,48.366814,11
7420,'2018/02/09 22:51:46:124',48,618.239197,387.763062,52.043949,510.48819,410.182068,50.545036,495.037292,415.045685,50.556175,468.795563,413.411835,49.13974,446.024139,405.081635,48.388493,11
7421,'2018/02/13 23:28:55:195',49,447.632019,348.550781,38.561329,429.245026,342.431763,39.660816,408.613739,346.496063,40.970993,376.065399,350.304108,40.343155,345.871887,350.876282,38.019024,1
7422,'2018/02/13 23:28:55:246',49,447.61145,348.554138,38.540649,429.292389,342.268127,39.68116,408.531006,346.324158,40.997826,375.94873,350.208588,40.359093,345.699158,350.783295,38.030319,1
7423,'2018/02/13 23:28:55:299',49,447.553894,348.575226,38.544121,429.450439,342.086487,39.72226,408.554077,346.112793,41.050484,375.885406,350.11615,40.384789,345.562103,350.667694,38.05024,1
7424,'2018/02/13 23:28:55:347',49,447.566559,348.55719,38.549934,429.549652,342.019806,39.74902,408.57901,346.048706,41.076733,375.86264,350.049805,40.40958,345.489197,350.602783,38.062721,1
7425,'2018/02/13 23:28:55:396',49,447.724548,348.483459,38.55817,429.695038,341.961334,39.784409,408.651428,345.990967,41.112492,375.850677,350.042053,40.428875,345.443726,350.549377,38.08176,1
7426,'2018/02/13 23:28:55:446',49,447.755157,348.487335,38.560226,429.835541,341.9104,39.814705,408.739777,345.957642,41.143578,375.885345,350.010437,40.45977,345.444611,350.496216,38.106873,1
7427,'2018/02/13 23:28:55:496',49,447.895721,348.585693,38.531528,430.041992,342.021332,39.79731,408.989502,345.938721,41.157127,376.068329,349.997925,40.469311,345.580994,350.496216,38.108692,1
7428,'2018/02/13 23:28:55:546',49,448.315033,348.766266,38.454697,430.585541,342.247437,39.718513,409.585907,345.836914,41.154171,376.574707,349.901489,40.458527,345.955383,350.443909,38.096416,1
7429,'2018/02/13 23:28:55:595',49,448.631836,348.84082,38.404556,431.064575,342.361755,39.655704,410.028839,345.688416,41.152203,376.993439,349.776184,40.44812,346.238861,350.355042,38.090492,1
7430,'2018/02/13 23:28:55:646',49,448.788269,348.873596,38.376785,431.344116,342.387421,39.621159,410.208954,345.52652,41.151718,377.169769,349.584412,40.452248,346.318512,350.244263,38.09301,1
7431,'2018/02/13 23:28:55:696',49,448.916962,348.892181,38.351959,431.563721,342.382202,39.590683,410.340485,345.40564,41.143509,377.300171,349.460754,40.447174,346.390015,350.184662,38.088085,1
7432,'2018/02/13 23:28:55:745',49,449.027924,348.903992,38.326912,431.838257,342.339722,39.551003,410.481354,345.243103,41.132183,377.455872,349.326813,40.436577,346.488678,350.132477,38.078835,1
7433,'2018/02/13 23:28:55:795',49,449.156647,348.911316,38.303448,432.055359,342.251099,39.519417,410.535278,345.081909,41.120594,377.511414,349.159302,40.429554,346.502075,350.071411,38.070717,1
7434,'2018/02/13 23:28:55:846',49,449.200104,348.938965,38.284725,432.216003,342.127869,39.498039,410.50943,345.016113,41.101505,377.496704,349.075104,40.419525,346.436584,350.044159,38.061691,1
7435,'2018/02/13 23:28:55:895',49,449.237061,348.981262,38.270966,432.298065,342.106842,39.470821,410.509094,344.98584,41.082336,377.50705,349.050781,40.40802,346.41037,350.047241,38.053101,1
7436,'2018/02/13 23:28:55:946',49,449.319214,349.013489,38.254574,432.438232,341.990845,39.448143,410.493713,344.924438,41.062386,377.509644,348.995544,40.397564,346.381836,350.022461,38.048309,1
7437,'2018/02/13 23:28:55:996',49,449.361511,349.043091,38.268635,432.588135,341.753693,39.469196,410.423248,344.937317,41.052864,377.496918,349.016541,40.401249,346.355804,350.000244,38.053181,1
7438,'2018/02/13 23:28:56:046',49,449.730774,349.027466,38.290901,433.006165,341.565613,39.497559,410.739838,344.886078,41.055752,377.815948,348.963013,40.407146,346.70105,349.948669,38.059181,1
7439,'2018/02/13 23:28:56:096',49,450.481934,349.005188,38.326633,433.738495,341.39856,39.537773,411.326691,344.828339,41.069386,378.427429,348.872314,40.413998,347.362579,349.84787,38.057869,1
7440,'2018/02/13 23:28:56:146',49,452.855316,348.521973,38.256485,435.444946,340.831909,39.431782,412.969025,343.99115,40.986305,380.178436,348.437683,40.340031,349.120514,349.711121,37.98032,1
7441,'2018/02/13 23:28:56:196',49,456.078674,348.731934,38.230797,438.416473,340.636169,39.407124,415.701294,344.023773,40.948627,382.935669,348.444458,40.344631,351.736725,349.791199,37.990093,1
7442,'2018/02/13 23:28:56:245',49,460.298523,349.410034,38.255379,442.66272,341.17627,39.435112,419.834442,344.652893,40.95615,387.059631,349.113495,40.32666,355.912445,350.41394,37.955009,1
7443,'2018/02/13 23:28:56:296',49,466.061951,350.362366,38.271538,448.569946,342.043396,39.464245,425.692871,345.5672,40.954258,392.793823,349.882172,40.295906,361.724609,351.022339,37.898178,1
7444,'2018/02/13 23:28:56:352',49,474.021576,351.219849,38.046001,456.957794,342.797852,39.248882,434.25769,346.143311,40.78796,401.07489,350.179749,40.217964,369.680206,351.373718,37.86525,1
7445,'2018/02/13 23:28:56:406',49,481.470428,352.585876,37.993217,464.837311,343.987427,39.258045,441.987122,347.17337,40.806622,408.594849,350.970612,40.223301,377.08963,351.801758,37.875374,1
7446,'2018/02/13 23:28:56:455',49,488.791107,353.046539,38.020905,472.34787,344.409576,39.318687,449.443268,347.42157,40.862453,415.835327,350.771729,40.291588,384.391449,351.549133,37.899231,1
7447,'2018/02/13 23:28:56:508',49,497.057739,353.321045,38.092262,480.997009,344.587952,39.432278,458.106445,347.561859,40.973324,424.335693,350.80896,40.426888,392.76123,351.179657,38.081696,1
7448,'2018/02/13 23:28:56:562',49,502.555603,353.468292,38.172291,486.818542,344.731018,39.513184,463.999786,347.630127,41.058491,430.123352,350.634888,40.551895,398.47998,350.830933,38.22998,1
7449,'2018/02/13 23:28:56:615',49,512.306702,353.738953,38.383518,497.221069,345.265472,39.686867,474.615967,348.223328,41.199417,440.778015,350.86322,40.789787,409.083984,350.777649,38.524441,1
7450,'2018/02/13 23:28:56:665',49,518.630615,354.32196,38.415344,503.690674,346.171783,39.669796,481.413544,349.079865,41.20451,447.556458,351.576416,40.820282,415.847931,351.183533,38.616436,1
7451,'2018/02/13 23:28:56:717',49,526.248047,354.440308,38.355572,511.897491,346.583191,39.588573,489.808228,349.705994,41.109596,456.200623,351.935364,40.888981,424.289764,351.516785,38.761021,1
7452,'2018/02/13 23:28:56:771',49,534.935303,355.360687,38.306339,520.607422,348.531311,39.454659,498.956879,351.829773,40.929127,465.755005,353.721436,40.839485,433.850525,353.007385,38.788895,1
7453,'2018/02/13 23:28:56:824',49,543.224609,355.572083,38.326336,528.570679,350.165894,39.411995,507.154358,353.522583,40.795235,474.191498,355.373535,40.674839,442.784821,353.995483,38.757011,1
7454,'2018/02/13 23:28:56:874',49,555.375427,353.429688,38.051048,540.653442,348.876343,39.059395,519.91394,352.47052,40.477089,487.418945,354.722412,40.585289,455.682678,353.993591,38.818279,1
7455,'2018/02/13 23:28:56:928',49,563.309937,354.068054,38.006763,548.92334,349.536011,38.958229,528.244263,353.449524,40.316338,495.674011,355.948303,40.338825,464.003204,355.036682,38.615433,1
7456,'2018/02/13 23:28:56:980',49,572.234863,355.756226,37.989174,557.712952,351.532532,38.863018,537.408325,355.121948,40.261208,504.56778,357.433472,40.189552,473.148376,355.818787,38.579773,1
7457,'2018/02/13 23:28:57:031',49,580.642456,357.432526,37.845398,566.398315,353.618042,38.568523,546.870361,357.059448,40.041351,513.978638,359.296997,39.983864,482.568604,357.351471,38.485558,1
7458,'2018/02/13 23:28:57:083',49,588.229126,358.866119,37.645634,574.209534,355.496185,38.115841,555.612549,359.145142,39.626266,523.049316,361.516693,39.679047,491.609253,359.277954,38.40205,1
7459,'2018/02/13 23:28:57:138',49,594.108765,359.901001,37.492878,580.790161,356.845154,37.870636,562.197754,360.832306,39.284103,529.7229,363.496552,39.288719,498.503662,360.831726,38.195023,1
7460,'2018/02/13 23:28:57:190',49,597.586182,359.818298,37.425304,584.815552,356.867554,37.772217,566.068054,361.012817,39.122757,533.707642,363.550323,39.148079,502.425751,361.028534,38.019569,1
7461,'2018/02/13 23:28:57:242',49,601.528625,359.758789,37.348751,589.020325,356.959351,37.649281,570.45166,361.058167,39.018192,538.243286,363.335815,39.134884,506.791779,361.005493,37.98772,1
7462,'2018/02/13 23:28:57:295',49,605.527039,360.132568,37.224426,592.858521,357.86792,37.420994,574.160645,362.363953,38.645485,542.283447,364.471924,38.809151,511.143921,361.748138,37.864079,1
7463,'2018/02/13 23:28:57:346',49,609.607239,360.520386,36.996422,595.78302,359.392944,36.955933,578.184631,363.581055,38.281525,546.456116,365.494415,38.480618,515.559204,362.333801,37.701973,1
7464,'2018/02/13 23:28:57:397',49,613.468628,360.53833,36.937996,598.429626,360.194702,36.584824,581.525146,364.340302,37.925026,549.686646,366.697235,37.984047,519.281921,362.951752,37.401901,1
7465,'2018/02/13 23:28:57:447',49,616.399719,359.827698,36.953358,599.933716,360.236755,36.226395,583.981201,364.241272,37.620518,552.30426,366.909668,37.635433,522.329834,362.811462,37.208172,1
